ID,date,Station,mean_air_temperature_2m,min_air_temperature_2m,max_air_temperature_2m,relative_humidity,precipitation_mm,global_radiation_w_m2,JT10,JT20,evaporation_mm
7098,6/7/2019,As,14.7,9.3,17.2,96.1,1,11.30,14.6,13.6,
7099,6/8/2019,As,13.3,9.3,17.3,92.3,3,12.54,14.3,13.7,
7100,6/9/2019,As,13,9.9,15.9,89.1,9,14.04,14.1,13.7,
7101,6/10/2019,As,13.2,8.8,17.3,70.4,0,29.88,13.9,13.5,
7102,6/11/2019,As,13.9,6.3,20.4,76.3,18,17.93,14.1,13.6,
7103,6/12/2019,As,10,8.7,11.5,89.5,5,4.24,13.6,13.5,
7104,6/13/2019,As,11.9,9,15.8,96,14,8.81,12.8,12.8,
7105,6/14/2019,As,14.1,8.6,18.7,89.6,5,16.41,13.3,12.9,
7106,6/15/2019,As,18,9.1,24.5,72.2,0,27.24,14.4,13.5,
7107,6/16/2019,As,16.1,12.5,18.3,87.5,0,7.86,15.4,14.5,
7108,6/17/2019,As,15.1,11.2,18.7,82.8,0,30.45,15.1,14.5,
7109,6/18/2019,As,14.9,11.7,18.3,88.2,1,15.41,15.1,14.6,
7110,6/19/2019,As,15,11.6,17.7,90,14.8,10.09,15.1,14.6,
7111,6/20/2019,As,14.9,13,17.4,97.4,9.7,9.41,15.3,14.8,
7112,6/21/2019,As,13.8,8.7,17.2,77.1,3.3,27.60,15.2,14.8,
7113,6/22/2019,As,14.3,6.2,19.9,58.9,0,27.35,14.9,14.6,
7114,6/23/2019,As,13.9,5.8,19.5,68.4,0,22.01,14.9,14.5,
7115,6/24/2019,As,16.6,8,22.8,70,0,24.77,15.6,14.8,
7116,6/25/2019,As,14.8,13.2,17.6,86.3,1.1,5.31,16,15.4,
7117,6/26/2019,As,16.4,12.3,23,86.1,9.6,23.65,16.3,15.4,
7118,6/27/2019,As,16.6,11.8,22.4,64.6,0,29.68,17,16.1,
7119,6/28/2019,As,16.9,9.5,22.9,65,0,29.26,17.2,16.3,
7120,6/29/2019,As,18.9,12.9,25.5,77.6,0,22.21,17.6,16.7,
7121,6/30/2019,As,18.3,13,22.7,74,0,23.42,17.7,16.9,
7122,7/1/2019,As,16.8,13.7,19.6,71,1.3,16.54,17.1,16.7,
7123,7/2/2019,As,14.4,10.5,17.2,55.6,4.3,21.51,16.9,16.4,
7124,7/3/2019,As,12.8,9.1,16.9,47.2,0,25.11,16.1,16,
7125,7/4/2019,As,12.3,6.6,17.6,58.9,0,20.30,15.4,15.4,
7126,7/5/2019,As,13.7,6.2,19.4,54.6,0,29.67,15.2,15,
7127,7/6/2019,As,12.9,10,17.1,81.2,2.4,12.57,15.3,15.1,
7128,7/7/2019,As,13.8,11,19.6,78.4,0.7,19.08,15.2,14.9,
7129,7/8/2019,As,15.3,7.7,20.4,65,0,27.97,15.5,15,
7130,7/9/2019,As,16.4,10.3,21.2,63.8,0,19.71,15.8,15.2,
7131,7/10/2019,As,17.8,8.2,25.2,61.9,0,28.72,16,15.3,
7132,7/11/2019,As,17.8,10.5,23.9,69.4,0,28.73,16.6,15.8,
7133,7/12/2019,As,18.3,13.6,23.3,73.2,0,27.26,16.9,16.2,
7134,7/13/2019,As,17.6,13.4,23.9,87.8,0,18.76,17.2,16.5,
7135,7/14/2019,As,16.7,12.5,20.5,86.7,0,21.89,17.3,16.7,
7136,7/15/2019,As,16.2,12.3,20.7,74,13,22.50,17.1,16.7,
7137,7/16/2019,As,15.7,10.7,20.8,70,0,26.77,16.5,16.3,
7138,7/17/2019,As,15.9,8.5,21.4,76.3,0,25.88,16.2,16,
7139,7/18/2019,As,15.9,13,20.2,84.8,0,15.50,16.1,15.8,
7140,7/19/2019,As,16.3,12.4,19.2,92.5,1.8,9.21,16,15.7,
7141,7/20/2019,As,17.2,13.9,20.7,82.7,0,17.26,16.5,16,
7142,7/21/2019,As,16.5,15.3,18.8,97.1,19.4,9.64,16.6,16.2,
7143,7/22/2019,As,15.7,10,19.3,87.2,2.4,17.95,16.4,16.1,
7144,7/23/2019,As,19.4,14.5,25.1,85.7,0.2,24.27,17.5,16.5,
7145,7/24/2019,As,20,15.9,24.7,86.4,0,19.84,18.6,17.5,
7146,7/25/2019,As,20.3,13,26.8,79.3,0,25.62,18.7,17.8,
7147,7/26/2019,As,23.3,14.6,31.1,72.9,0.1,24.82,19.4,18.3,
7148,7/27/2019,As,23.7,18.2,27.8,65.2,0.1,26.23,19.9,18.9,
7149,7/28/2019,As,23.5,16.4,30.1,68,0,24.07,19.6,18.9,
7150,7/29/2019,As,23.7,19.3,28.8,70.9,0,19.62,19.9,19.1,
7151,7/30/2019,As,14.8,12.2,21,87,0.7,4.80,19.1,19,
7152,7/31/2019,As,14.1,11.5,16.8,74.2,0,12.59,17.7,17.8,
7153,8/1/2019,As,17.7,13.1,22.9,68.6,0,24.31,18,17.6,
7154,8/2/2019,As,18.7,10,25.9,66.8,0,25.41,17.9,17.6,
7155,8/3/2019,As,17.8,10.6,24.8,79.7,0,20.70,17.9,17.5,
7156,8/4/2019,As,16.6,12.9,19,89.7,0,8.67,17.7,17.5,
7157,8/5/2019,As,15.6,13.8,17.3,89.3,0.2,7.14,17.1,17,
7158,8/6/2019,As,15.1,11.3,18,93.6,0.7,7.29,16.7,16.6,
7159,8/7/2019,As,16.5,12.2,21.4,83,0,23.21,16.7,16.5,
7160,8/8/2019,As,16.8,12.6,21.7,83.2,0,18.27,16.8,16.5,
7161,8/9/2019,As,16.4,9.5,23.1,80.7,0,19.44,16.8,16.5,
7162,8/10/2019,As,16.3,14.6,17.5,93.8,16.9,5.52,16.6,16.5,
7163,8/11/2019,As,17.1,15.6,19.3,97.8,6.1,7.72,16.7,16.4,
7164,8/12/2019,As,17,14.3,20.2,89.9,0.3,14.68,16.9,16.5,
7165,8/13/2019,As,15.5,10.6,20,76.2,0,20.58,16.7,16.5,
7166,8/14/2019,As,13.3,8.9,18.6,80.4,2.6,16.05,16.3,16.2,
7167,8/15/2019,As,13.1,6.1,18,81,0.1,16.76,15.6,15.7,
7168,8/16/2019,As,15.3,12.9,19.1,91.8,6.6,10.37,15.8,15.6,
7169,8/17/2019,As,15,13.3,16.4,97,19.2,3.39,15.5,15.5,
7170,8/18/2019,As,15,11.7,17.6,86.7,1.5,13.83,15.5,15.4,
7171,8/19/2019,As,15.1,10.1,18.9,86.9,0.1,17.50,15.5,15.4,
7172,8/20/2019,As,15.2,11.6,18.3,84.7,0.1,19.14,15.5,15.4,
7173,8/21/2019,As,14.6,8.9,19.1,75.6,0,20.74,15.6,15.4,
7174,8/22/2019,As,13,8.6,16.1,93.6,14.7,5.59,15.1,15.2,
7175,8/23/2019,As,16.7,12.4,22.4,81.3,0.5,15.42,15.3,15,
7176,8/24/2019,As,16.1,9.3,21.3,87.4,0,16.84,15.7,15.3,
7177,8/25/2019,As,18.4,15,22.9,86.4,0,17.42,16.6,15.9,
7178,8/26/2019,As,18.2,13.3,23.9,82.1,0,17.18,17,16.3,
7179,8/27/2019,As,18.4,11.6,26,81.4,0,15.44,16.9,16.5,
7180,8/28/2019,As,18.3,14.2,20.6,95.3,0.4,4.17,17,16.7,
7181,8/29/2019,As,17.6,12.2,20.1,95.5,26.1,8.16,17.2,16.8,
7182,8/30/2019,As,15.7,12,18.4,88,0,8.55,16.4,16.5,
7183,8/31/2019,As,17,12.7,18.8,90.7,0.1,8.09,16.5,16.3,
7184,9/1/2019,As,15.9,10.3,18.9,85.8,15.9,10.40,16.3,16.2,
7185,9/2/2019,As,12,5.7,18,76.6,0,17.19,15.7,15.8,
7186,9/3/2019,As,12.8,7.6,18.7,89.8,4.7,10.36,15.1,15.3,
7187,9/4/2019,As,10.5,5.9,14.8,99.3,35.5,2.87,14.2,14.7,
7188,9/5/2019,As,11.5,6.5,16,87.9,1.6,15.01,14.1,14.1,
7189,9/6/2019,As,9.5,3.4,14.2,94.1,25,9.04,13.4,13.8,
7190,9/7/2019,As,10.7,7.9,11.6,97.8,17.4,4.00,13.1,13.4,
7191,9/8/2019,As,10.2,7.4,13.3,91.6,0,6.23,12.7,13.1,
7192,9/9/2019,As,11.3,8,13.7,94.8,0.1,4.89,12.5,12.8,
7193,9/10/2019,As,14.1,12.1,17.5,98.4,5.1,5.58,13.1,13,
7194,9/11/2019,As,13.3,10.2,15.5,97.3,8.4,4.40,13.4,13.3,
7195,9/12/2019,As,13,9.2,17.2,83.2,0,10.84,13.1,13.2,
7196,9/13/2019,As,12.5,7.3,17.3,61.6,0,15.71,13,13.1,
7197,9/14/2019,As,9.9,5,13.2,80.6,0.2,5.10,12.2,12.6,
7198,9/15/2019,As,13.5,10.5,17.1,59,0,14.33,12.2,12.4,
7199,9/16/2019,As,11.1,5.3,15.7,51.4,0,15.22,11.8,12.1,
7200,9/17/2019,As,9.5,5.8,13.6,58.8,0,12.91,11.3,11.7,
7201,9/18/2019,As,8.7,0.9,15,65,0,14.21,10.7,11.2,
7202,9/19/2019,As,7.8,1.3,12.5,69.4,0,10.54,10.3,10.7,
7203,9/20/2019,As,12.1,6.6,19.9,73.5,0.2,12.32,10.7,10.8,
7204,9/21/2019,As,12.1,3.9,22.3,76.7,0,13.55,10.9,11,
7205,9/22/2019,As,12.8,9.9,19,85.6,0,11.50,11.6,11.4,
7206,9/23/2019,As,10.1,9.1,12.6,83.9,0,5.16,11.8,11.7,
7207,9/24/2019,As,10.3,8.9,12.1,87.9,0,3.33,11.6,11.7,
7208,9/25/2019,As,10.2,6.1,12.4,81.1,0,5.79,11.5,11.6,
7209,9/26/2019,As,10.7,9.1,12.5,80.9,0,3.44,11.5,11.5,
7210,9/27/2019,As,10.2,9.4,11.4,96.9,38.7,1.43,11.2,11.4,
7211,9/28/2019,As,10.9,8,13.2,100,29.7,3.72,11.4,11.3,
7212,9/29/2019,As,10.3,5.2,15,93.7,0,8.08,11.5,11.5,
7213,9/30/2019,As,6.5,2.7,10,89,1.8,6.69,10.9,11.2,
7214,10/1/2019,As,7.5,0.7,13.1,62.9,0,11.46,9.7,10.4,
7215,10/2/2019,As,7.6,5.3,9.6,83.1,1.4,3.47,9.3,9.8,
7216,10/3/2019,As,4.6,1.9,6,86.1,5.5,3.62,8.9,9.5,
7217,10/4/2019,As,3.2,0.4,6,84.6,1.8,7.26,8.4,9,
7218,10/5/2019,As,1.6,-3,6.3,79.5,0,8.60,7.6,8.3,
7219,10/6/2019,As,0.6,-3.4,6,83.1,0,9.70,6.9,7.6,
7220,10/7/2019,As,1,-5.4,8.2,85.9,0,9.52,5.9,6.9,
7221,10/8/2019,As,3.4,1.7,4.5,97.5,6.3,1.93,6,6.6,
7222,10/9/2019,As,5,3.9,6.5,99.9,3.2,1.54,6.3,6.7,
7223,10/10/2019,As,6.9,5.4,8.8,99.8,0.2,3.02,7,7.1,
7224,10/11/2019,As,6.6,3,9,97,0.9,,,,
7225,10/12/2019,As,7.7,1.4,12,90,,,,,
7226,10/13/2019,As,7.2,1.4,13,,,,,,
7227,10/14/2019,As,7.2,5.9,9.8,94.3,16.5,4.77,7.7,7.8,
7228,10/15/2019,As,6.6,5.2,7.2,98.6,16.9,0.84,7.6,7.9,
7229,10/16/2019,As,6.1,5.1,7,100,14.1,1.02,7.7,7.8,
7230,10/17/2019,As,6.9,6.2,7.8,99.1,4.5,1.96,7.9,7.8,
7231,10/18/2019,As,7.7,6.7,9,99.9,1.5,2.75,8,8,
7232,10/19/2019,As,6.5,1.8,9.1,99.1,15.2,1.87,8.3,8.2,
7233,10/20/2019,As,5.1,3.4,5.9,98.1,14.9,1.48,7.8,7.9,
7234,10/21/2019,As,3.8,2.6,4.6,94.8,0,2.21,7.9,7.6,
7235,10/22/2019,As,7.8,4.5,9.5,86.9,0.1,1.87,7.3,7.4,
7236,10/23/2019,As,9.5,7.5,12,90.4,0.1,4.42,7.5,7.5,
7237,10/24/2019,As,9.7,6.6,11.7,97.9,3.3,1.01,7.5,7.6,
7238,10/25/2019,As,9.1,5.6,12.7,81.7,2.6,4.64,8.4,8.2,
7239,10/26/2019,As,4.3,2.9,6.3,96.5,3.6,2.56,7.7,8,
7240,10/27/2019,As,2.4,-2.7,6.5,92.2,0,5.63,7.1,7.6,
7241,10/28/2019,As,1,-2.7,7.5,90,0,5.38,5.9,6.8,
7242,10/29/2019,As,0.2,-3.5,7.3,85,0,6.02,4.7,5.7,
7243,10/30/2019,As,-1.1,-5.2,3.8,95.4,0,3.90,3.7,4.8,
7244,10/31/2019,As,1.9,-1.5,9.2,90.4,0,3.91,3.6,4.3,
7245,11/1/2019,As,-0.7,-4.4,1.8,99.9,0,1.80,3.7,4,
7246,11/2/2019,As,1.4,-1.2,3.9,92.3,0,3.40,3.4,3.8,
7247,11/3/2019,As,0.6,-0.5,1.7,77.9,0,1.98,3.4,3.7,
7248,11/4/2019,As,-0.8,-3.1,0.7,74,0,3.05,3.3,3.5,
7249,11/5/2019,As,-3.4,-5,-1.2,79.6,0,3.56,2.2,3.1,
7250,11/6/2019,As,-5.1,-8.4,-2.2,86.2,0,2.62,1.7,2.6,
7251,11/7/2019,As,-4.7,-8.4,-1.9,91.7,0,2.59,1.3,2.2,
7252,11/8/2019,As,-2,-3.1,-1.1,89.1,3.6,1.01,1,1.9,
7253,11/9/2019,As,-1.1,-1.4,-0.8,92.7,0.3,1.77,1.4,1.7,
7254,11/10/2019,As,-2.1,-3.4,-1.4,92.2,1.5,1.42,2.9,1.6,
7255,11/11/2019,As,-2.8,-3.4,-2.1,98.9,10.5,0.97,1.5,1.6,
7256,11/12/2019,As,1.3,-2.1,3.4,99.8,9.6,0.72,1.1,1.6,
7257,11/13/2019,As,2.5,0.6,3.6,100,3,1.22,1.5,1.7,
7258,11/14/2019,As,2.1,1.5,2.9,99.4,1.5,1.03,1.5,1.8,
7259,11/15/2019,As,2.1,1.5,2.8,99.9,0,0.84,1.6,1.9,
7260,11/16/2019,As,1.7,0.7,2.5,98.9,15.9,0.26,1.9,2.1,
7261,11/17/2019,As,1.7,-1,3.7,99.9,2,1.45,2,2.2,
7262,11/18/2019,As,1.9,0.4,4.4,100,15.7,0.20,1.8,2.2,
7263,11/19/2019,As,4.9,3.9,5.6,100,16.8,0.35,3.2,2.5,
7264,11/20/2019,As,0.7,-1.8,3.8,99.9,0.7,0.49,2.6,2.8,
7265,11/21/2019,As,4.8,2.1,7.1,100,11.7,0.17,2.7,2.8,
7266,11/22/2019,As,5.6,5.1,6.9,99.4,12.1,0.27,3.4,3.3,
7267,11/23/2019,As,5.3,4.3,5.8,99.9,0.9,0.25,3.8,3.7,
7268,11/24/2019,As,3,1.8,4.3,99.9,0.1,0.28,3.9,4,
7269,11/25/2019,As,1.5,0.9,2,100,2.3,0.19,3.6,3.8,
7270,11/26/2019,As,1.1,0.1,1.6,100,9.7,0.38,3.2,3.6,
7271,11/27/2019,As,0.6,0.1,1,100,2.5,0.65,3,3.4,
7272,11/28/2019,As,0.1,-0.6,0.6,98.4,10,0.62,2.7,3.1,
7273,11/29/2019,As,-3.2,-9,-0.4,84.1,0,2.08,2.5,2.9,
7274,11/30/2019,As,-9.6,-12,-5.8,97.4,0,3.25,2.3,2.8,
7275,12/1/2019,As,-8.7,-12.3,-4.9,97.6,0,0.63,2,2.5,
7276,12/2/2019,As,-9.5,-11.7,-6,96.6,0,2.28,1.7,2.2,
7277,12/3/2019,As,-2.7,-10.7,1.2,99.4,4.4,0.48,1.5,1.9,
7278,12/4/2019,As,-0.1,-4.5,4.5,100,0,1.20,1.3,1.8,
7279,12/5/2019,As,5.2,4.1,6.7,88.8,0.1,0.99,1.3,1.7,
7280,12/6/2019,As,3.5,1.8,6.1,99.5,4.9,1.06,1.5,1.8,
7281,12/7/2019,As,1.1,-2.6,3.2,86.7,1.1,1.55,1.5,1.9,
7282,12/8/2019,As,0.4,-3.2,3.2,96.3,8.1,0.48,1,1.6,
7283,12/9/2019,As,1.8,-1.2,3.8,85,1.1,0.65,0.9,1.4,
7284,12/10/2019,As,-2.4,-7.7,3.7,92.8,4.8,1.41,0.8,1.3,
7285,12/11/2019,As,4.6,3.4,6.6,94.9,7.4,1.35,0.7,1.1,
7286,12/12/2019,As,3.8,1.6,5.1,99.3,4.7,0.58,1.2,1.4,
7287,12/13/2019,As,1.9,0.8,2.5,99.1,2,0.52,1.6,1.8,
7288,12/14/2019,As,1.8,1.4,2.1,99.9,1.4,0.28,1.8,1.9,
7289,12/15/2019,As,1.6,0.2,3,100,0.5,0.26,1.8,2,
7290,12/16/2019,As,-0.2,-0.8,0.4,100,1.4,0.43,1.6,1.9,
7291,12/17/2019,As,-1.1,-2.3,0,100,0,0.38,1.3,1.6,
7292,12/18/2019,As,-4.3,-7.5,-2.1,99.4,0,1.92,1.2,1.5,
7293,12/19/2019,As,-3.2,-7.8,1.4,99.5,6.8,0.26,0.9,1.2,
7294,12/20/2019,As,1.1,0.2,3.1,100,0.9,0.17,0.6,1,
7295,12/21/2019,As,2.6,1.6,3.7,100,2.1,0.21,0.5,0.9,
7296,12/22/2019,As,1.5,1,2.1,100,0.1,0.54,0.5,0.9,
7297,12/23/2019,As,1.1,-0.1,2.5,100,0.6,0.53,0.8,1.1,
7298,12/24/2019,As,0.6,-0.1,1.2,100,6.3,0.54,0.9,1.2,
7299,12/25/2019,As,-1.3,-4.5,0.9,100,0,0.51,0.9,1.2,
7300,12/26/2019,As,-4.2,-6,-1.6,99.9,0,1.74,0.6,1,
7301,12/27/2019,As,-5.5,-7.8,-3.1,98.7,0,0.95,0.4,0.8,
7302,12/28/2019,As,-1.1,-4.2,3.6,99.6,6.7,0.29,0.4,0.7,
7303,12/29/2019,As,5.4,3.5,6.6,99.6,0.9,0.19,0.2,0.6,
7304,12/30/2019,As,6.1,2.2,8.5,89.1,0,1.34,0.3,0.6,
7305,12/31/2019,As,2.3,-0.7,4.9,67.5,0,1.00,0.3,0.7,
7306,1/1/2020,As,4.1,3.6,5.1,77.1,0,0.51,0.4,0.7,
7307,1/2/2020,As,5.3,3.6,6.8,86.8,0,1.11,0.5,0.7,
7308,1/3/2020,As,5,2,7.6,71.3,0,1.44,1,1,
7309,1/4/2020,As,1.4,-3.4,3.5,51.1,0,1.59,0.7,1.1,
7310,1/5/2020,As,0.2,-4.6,4.7,89.4,0.3,0.25,0.5,0.9,
7311,1/6/2020,As,3.7,0,6.1,99.8,0,1.49,0.4,0.8,
7312,1/7/2020,As,5.1,3.9,6.5,97.3,1,0.96,0.5,0.9,
7313,1/8/2020,As,6,2.9,8.6,76.5,0,1.65,1.6,1.6,
7314,1/9/2020,As,1.8,0.5,3.7,87.3,4,1.07,1.4,1.7,
7315,1/10/2020,As,-1.3,-5.9,0.9,94.1,0,1.63,1.1,1.4,
7316,1/11/2020,As,4.1,-4.1,7.2,98.5,2.8,0.23,0.7,1.2,
7317,1/12/2020,As,3.5,-0.2,7.2,86.7,0,1.84,1.2,1.4,
7318,1/13/2020,As,1.4,-0.9,4.5,90.6,0.2,1.79,0.9,1.3,
7319,1/14/2020,As,5,3.6,6.3,94.3,16.9,0.94,1.1,1.3,
7320,1/15/2020,As,5.3,3.1,7.7,89.1,3.9,1.72,1.9,1.9,
7321,1/16/2020,As,5.9,4.7,7.6,85.5,0,1.87,2.2,2.2,
7322,1/17/2020,As,5.9,5.4,6.4,99.3,13.4,0.17,2.7,2.5,
7323,1/18/2020,As,4.1,-0.9,5.9,99,0.9,0.86,3.3,3.1,
7324,1/19/2020,As,-0.3,-2.3,3.8,90.8,0,2.57,2.1,2.7,
7325,1/20/2020,As,5.1,-0.4,8,83,0.2,2.32,1.5,1.9,
7326,1/21/2020,As,6,3.3,8,72.6,0,1.79,2.1,2.2,
7327,1/22/2020,As,1.7,-3,5.9,68.8,0,2.79,1.6,2.1,
7328,1/23/2020,As,2.4,-1.8,6.3,82.8,0,0.91,1.1,1.6,
7329,1/24/2020,As,4.2,0.9,6.4,79.3,0,2.49,1,1.4,
7330,1/25/2020,As,2.4,-1.6,5.5,81.5,0,0.96,0.9,1.3,
7331,1/26/2020,As,4.9,2.9,5.8,96.1,0.1,2.14,1.1,1.3,
7332,1/27/2020,As,4.6,3.2,5.5,99.9,10,0.36,2.2,2,
7333,1/28/2020,As,2.9,1.6,4,99.6,5.7,0.58,2.6,2.4,
7334,1/29/2020,As,1.5,0.8,2.4,100,2.6,0.92,2.5,2.4,
7335,1/30/2020,As,-0.3,-0.9,0.8,98.4,1.7,0.77,2.1,2.3,
7336,1/31/2020,As,0.9,0.2,3.2,100,1.4,1.01,1.8,2.1,
7337,2/1/2020,As,5.9,3.3,7.2,98.2,2.4,1.84,2.3,2.2,
7338,2/2/2020,As,1.9,-2,5.1,67.2,0,3.46,2.2,2.4,
7339,2/3/2020,As,-1.6,-5.1,0.8,83.1,2.4,3.08,1.2,1.8,
7340,2/4/2020,As,-2.8,-9.4,0.3,93.4,0.8,2.92,0.8,1.4,
7341,2/5/2020,As,-1.5,-10,3.9,86.7,0,1.09,0.7,1.1,
7342,2/6/2020,As,0.6,-2.7,6.1,91.3,0,2.54,0.6,1,
7343,2/7/2020,As,0.2,-5.1,3.5,99.9,0,1.78,0.5,0.9,
7344,2/8/2020,As,3.4,2.8,4.7,99.3,3.5,0.63,0.6,0.8,
7345,2/9/2020,As,4.9,3.3,7.2,98,19.4,0.47,1.3,1.2,
7346,2/10/2020,As,5.2,2.3,6.9,71.5,0,1.48,2.5,2.1,
7347,2/11/2020,As,2.8,1.4,5.1,77.4,0,4.37,2,2.1,
7348,2/12/2020,As,2.8,-1,6.5,67,0,4.27,1.7,1.9,
7349,2/13/2020,As,0.1,-3.8,4.9,64.9,0,5.70,1.1,1.5,
7350,2/14/2020,As,-1.1,-3.9,3.4,91.9,1.2,4.25,1,1.1,
7351,2/15/2020,As,5.1,3,7.2,98,11.5,3.39,0.8,1,
7352,2/16/2020,As,6.2,2.9,8,94.3,11.5,1.21,3.3,1.9,
7353,2/17/2020,As,5.7,3.6,7.8,78.5,0,3.89,2.9,2.5,
7354,2/18/2020,As,4.7,2.7,7.8,75.5,0,3.05,2.7,2.6,
7355,2/19/2020,As,1.1,-3.2,7.1,82.2,0,6.95,2.3,2.3,
7356,2/20/2020,As,3.1,-3.2,6.3,99.1,14.8,1.06,1.6,1.8,
7357,2/21/2020,As,3.8,-0.1,6.1,87.7,0,2.92,2,2,
7358,2/22/2020,As,5.7,2,8.5,76.3,0.9,5.79,3.2,2.5,
7359,2/23/2020,As,3.9,-1.7,7.1,63.9,0,5.47,4.3,2.5,
7360,2/24/2020,As,1,-2.7,4.7,65.5,0,7.09,3.1,2,
7361,2/25/2020,As,0.2,-2.2,2.2,66.5,0,3.52,1.9,1.5,
7362,2/26/2020,As,-2.4,-7.2,0.1,61.6,0,8.02,1.6,1.2,
7363,2/27/2020,As,-5.3,-9.5,0.2,78.8,0,6.56,1.6,0.9,
7364,2/28/2020,As,-2.3,-7.7,3.2,88,0,5.43,1.2,0.8,
7365,2/29/2020,As,-1.1,-3.4,0.2,97.2,5.5,1.96,0.6,0.6,
7366,3/1/2020,As,1.6,0.2,3.7,99.8,12.3,3.36,0.4,0.6,
7367,3/2/2020,As,3.1,0.7,4.7,96.7,5.6,4.10,0.2,0.5,
7368,3/3/2020,As,1.5,0.6,2.7,98.6,1.5,1.84,0.3,0.5,
7369,3/4/2020,As,0.6,-1.8,1.2,100,2.1,3.28,0.7,0.5,
7370,3/5/2020,As,-1.1,-5.3,3.9,95.8,0,10.39,0.3,0.5,
7371,3/6/2020,As,-2.1,-5,-0.4,100,0,3.43,0.2,0.5,
7372,3/7/2020,As,-1.3,-2.7,0.6,98.3,0.2,4.13,0.2,0.5,
7373,3/8/2020,As,4.8,0.5,6.2,100,12.4,1.05,0.3,0.5,
7374,3/9/2020,As,4.8,2.7,7.4,97.1,0,6.92,1.5,1.2,
7375,3/10/2020,As,3.4,2.2,4.5,99.6,7.8,2.64,2.2,1.9,
7376,3/11/2020,As,4.8,1.6,9.2,82.5,0.1,9.38,2.5,2.3,
7377,3/12/2020,As,3,0.2,6.6,76.8,0,5.86,2.4,2.5,
7378,3/13/2020,As,0.8,-2.7,3.1,57.6,0.3,10.24,1.9,2.2,
7379,3/14/2020,As,-1.2,-7.8,3,67.1,0,12.34,1.1,1.6,
7380,3/15/2020,As,4.6,2.4,6.2,97.6,10.4,0.97,1.2,1.3,
7381,3/16/2020,As,4.3,1.8,7.7,77,0,11.59,2.2,2,
7382,3/17/2020,As,6.5,3.1,10.4,81.6,0.1,10.38,2.9,2.5,
7383,3/18/2020,As,6,2,9.4,66.8,0,11.85,3.4,3.1,
7384,3/19/2020,As,4.1,-0.6,9.8,72.2,0,13.44,3,3,
7385,3/20/2020,As,1.7,-3.5,6.6,57.3,0,14.21,2.7,2.8,
7386,3/21/2020,As,0.1,-5.3,6.4,62.6,0,14.07,2,2.3,
7387,3/22/2020,As,0.2,-5.9,4.6,74.3,0,11.30,1.4,1.8,
7388,3/23/2020,As,3.1,1.4,4.7,74.5,0,8.81,1.6,1.7,
7389,3/24/2020,As,4,2,5.7,79.5,0,5.59,1.9,1.9,
7390,3/25/2020,As,5.5,4,8.4,83.1,0,10.71,2.7,2.3,
7391,3/26/2020,As,5.2,3.2,9.2,87.4,0,8.55,3.8,2.9,
7392,3/27/2020,As,4,-1.5,8.3,85.4,0,7.66,3.7,3.3,
7393,3/28/2020,As,1.9,-3.8,7.4,57.7,0,14.38,3,3.2,
7394,3/29/2020,As,1.1,-5.7,5.9,46.4,0,12.96,2.3,2.5,
7395,3/30/2020,As,1.3,-3.8,5.3,51.6,0,14.64,1.9,2.2,
7396,3/31/2020,As,4.4,-2.9,12.3,55.8,0,16.46,1.9,2.1,
7397,4/1/2020,As,5.2,-0.4,10.1,65.4,0,7.56,2.3,2.3,
7398,4/2/2020,As,3.7,-0.3,8.8,66.4,1.1,13.21,2.5,2.5,
7399,4/3/2020,As,3.3,-2.6,7.2,40.2,0,17.01,2.3,2.5,
7400,4/4/2020,As,2,-5.1,6.5,58.6,0,12.83,1.9,2.2,
7401,4/5/2020,As,5.2,2.9,8.9,91.8,1.2,4.61,2.6,2.4,
7402,4/6/2020,As,7.4,3,12.2,72.4,0,17.87,3.4,3,
7403,4/7/2020,As,8.6,2,14.1,60.9,0.4,18.62,4.3,3.8,
7404,4/8/2020,As,7.1,2.9,10.1,70.5,0,9.09,4.1,4,
7405,4/9/2020,As,6.2,-0.9,10.7,43.1,0,19.81,4.2,4,
7406,4/11/2020,As,2.7,-3.4,6.8,92.6,9.4,4.25,3.7,3.9,
7407,4/12/2020,As,7.2,3.1,12.9,72.5,0,9.70,4.4,4.1,
7408,4/13/2020,As,3.7,1.5,6.6,36.6,0,17.81,3.9,4,
7409,4/14/2020,As,3.7,-1.8,8,63.8,0.7,8.66,3.4,3.6,
7410,4/15/2020,As,11.1,5.5,18,52.7,0,20.35,4.4,4,
7411,4/16/2020,As,7.7,-0.8,11.6,38.8,0,17.20,5.1,4.7,
7412,4/17/2020,As,4.8,-3.6,11.2,47.4,0,21.83,4.7,4.5,
7413,4/18/2020,As,5.7,-1.8,12.4,52.1,0,20.62,4.8,4.5,
7414,4/19/2020,As,8.7,0.7,16.4,55.2,0,21.75,5.5,4.7,
7415,4/20/2020,As,10.8,2.2,18.5,50,0,21.75,5.7,5.2,
7416,4/21/2020,As,11.9,1.5,20.4,52.7,0,22.21,6.5,5.7,
7417,4/22/2020,As,12.1,2,20.8,50,0,22.64,7.2,6.3,
7418,4/23/2020,As,11.2,2,18.8,52.2,0,21.53,7.5,6.7,
7419,4/24/2020,As,9.2,5,12.3,49.4,0,15.70,7.2,6.8,
7420,4/25/2020,As,8.6,2.2,14.6,51.7,0,21.23,7.5,6.6,
7421,4/26/2020,As,8,0.7,13.6,63.8,0,19.25,7.1,6.7,
